2023-12-03 20:25:40,698 - INFO - === Script execution START (FLS Classification) at: 2023-12-03 20:25:40.698066 ===
2023-12-05 23:53:40,621 - INFO - FinBERT-FLS classification completed for document 656e4da0c29059a0c7a00f4c. Label: Not FLS, Score: 0.979856014251709
2023-12-05 23:53:40,950 - INFO - FinBERT-FLS classification completed for document 656e4da0c29059a0c7a00f4d. Label: Not FLS, Score: 0.9830217361450195
2023-12-05 23:53:41,218 - INFO - FinBERT-FLS classification completed for document 656e4da0c29059a0c7a00f4e. Label: Not FLS, Score: 0.9778141379356384
2023-12-05 23:53:41,494 - INFO - FinBERT-FLS classification completed for document 656e4dc2c29059a0c7a00f55. Label: Not FLS, Score: 0.9451340436935425
2023-12-05 23:53:41,754 - INFO - FinBERT-FLS classification completed for document 656e4dc2c29059a0c7a00f56. Label: Specific FLS, Score: 0.5467339754104614
2023-12-05 23:53:42,173 - INFO - FinBERT-FLS classification completed for document 656e4dc3c29059a0c7a00f57. Label: Specific FLS, Score: 0.4318004548549652
2023-12-05 23:53:42,405 - INFO - FinBERT-FLS classification completed for document 656e4dc3c29059a0c7a00f58. Label: Not FLS, Score: 0.9765962362289429
2023-12-05 23:53:42,594 - INFO - FinBERT-FLS classification completed for document 656e4dc3c29059a0c7a00f59. Label: Not FLS, Score: 0.9735549688339233
2023-12-05 23:53:42,837 - INFO - FinBERT-FLS classification completed for document 656e4df4c29059a0c7a00f60. Label: Not FLS, Score: 0.9815529584884644
2023-12-05 23:53:43,205 - INFO - FinBERT-FLS classification completed for document 656e4df4c29059a0c7a00f61. Label: Specific FLS, Score: 0.7578902840614319
2023-12-05 23:53:43,560 - INFO - FinBERT-FLS classification completed for document 656e4df5c29059a0c7a00f62. Label: Not FLS, Score: 0.9795922636985779
2023-12-05 23:53:43,813 - INFO - FinBERT-FLS classification completed for document 656e4df5c29059a0c7a00f63. Label: Not FLS, Score: 0.968154788017273
2023-12-05 23:53:44,124 - INFO - FinBERT-FLS classification completed for document 656e4e14c29059a0c7a00f6a. Label: Not FLS, Score: 0.9735549688339233
2023-12-05 23:53:44,781 - INFO - FinBERT-FLS classification completed for document 656e4e14c29059a0c7a00f6b. Label: Not FLS, Score: 0.9768400192260742
2023-12-05 23:53:45,128 - INFO - FinBERT-FLS classification completed for document 656e4e14c29059a0c7a00f6c. Label: Not FLS, Score: 0.9481022953987122
2023-12-05 23:53:45,540 - INFO - FinBERT-FLS classification completed for document 656e4e3ec29059a0c7a00f73. Label: Specific FLS, Score: 0.9124252796173096
2023-12-05 23:53:45,978 - INFO - FinBERT-FLS classification completed for document 656e4e3ec29059a0c7a00f74. Label: Specific FLS, Score: 0.7838141322135925
2023-12-05 23:53:46,867 - INFO - FinBERT-FLS classification completed for document 656e4e3ec29059a0c7a00f75. Label: Not FLS, Score: 0.973233163356781
2023-12-05 23:53:47,374 - INFO - FinBERT-FLS classification completed for document 656e4e3ec29059a0c7a00f76. Label: Not FLS, Score: 0.9865689277648926
2023-12-05 23:53:47,624 - INFO - FinBERT-FLS classification completed for document 656e4e6ac29059a0c7a00f7d. Label: Not FLS, Score: 0.9679843783378601
2023-12-05 23:53:47,991 - INFO - FinBERT-FLS classification completed for document 656e4e6ac29059a0c7a00f7e. Label: Not FLS, Score: 0.972429633140564
2023-12-05 23:53:48,272 - INFO - FinBERT-FLS classification completed for document 656e4e6ac29059a0c7a00f7f. Label: Not FLS, Score: 0.9893617033958435
2023-12-05 23:53:48,855 - INFO - FinBERT-FLS classification completed for document 656e4e6ac29059a0c7a00f80. Label: Not FLS, Score: 0.983322262763977
2023-12-05 23:53:49,261 - INFO - FinBERT-FLS classification completed for document 656e4e99c29059a0c7a00f87. Label: Non-specific FLS, Score: 0.450326144695282
2023-12-05 23:53:49,793 - INFO - FinBERT-FLS classification completed for document 656e4e9ac29059a0c7a00f88. Label: Not FLS, Score: 0.9653301239013672
2023-12-05 23:53:50,217 - INFO - FinBERT-FLS classification completed for document 656e4e9ac29059a0c7a00f89. Label: Not FLS, Score: 0.8412573933601379
2023-12-05 23:53:50,655 - INFO - FinBERT-FLS classification completed for document 656e4e9ac29059a0c7a00f8a. Label: Not FLS, Score: 0.9807487726211548
2023-12-05 23:53:50,913 - INFO - FinBERT-FLS classification completed for document 656e4ecdc29059a0c7a00f91. Label: Not FLS, Score: 0.7899472117424011
2023-12-05 23:53:51,151 - INFO - FinBERT-FLS classification completed for document 656e4ecdc29059a0c7a00f92. Label: Not FLS, Score: 0.9623476266860962
2023-12-05 23:53:51,393 - INFO - FinBERT-FLS classification completed for document 656e4ecdc29059a0c7a00f93. Label: Not FLS, Score: 0.9691827297210693
2023-12-05 23:53:51,604 - INFO - FinBERT-FLS classification completed for document 656e4ef7c29059a0c7a00f9a. Label: Not FLS, Score: 0.9146276116371155
2023-12-05 23:53:51,978 - INFO - FinBERT-FLS classification completed for document 656e4ef8c29059a0c7a00f9b. Label: Not FLS, Score: 0.9679154753684998
2023-12-05 23:53:52,415 - INFO - FinBERT-FLS classification completed for document 656e4ef8c29059a0c7a00f9c. Label: Not FLS, Score: 0.9302433729171753
2023-12-05 23:53:52,668 - INFO - FinBERT-FLS classification completed for document 656e4ef8c29059a0c7a00f9d. Label: Not FLS, Score: 0.9120699167251587
2023-12-05 23:53:53,238 - INFO - FinBERT-FLS classification completed for document 656e4f21c29059a0c7a00fa4. Label: Not FLS, Score: 0.9832780957221985
2023-12-05 23:53:53,523 - INFO - FinBERT-FLS classification completed for document 656e4f22c29059a0c7a00fa5. Label: Not FLS, Score: 0.9870163798332214
2023-12-05 23:53:53,901 - INFO - FinBERT-FLS classification completed for document 656e4f22c29059a0c7a00fa6. Label: Not FLS, Score: 0.9670193791389465
2023-12-05 23:53:54,302 - INFO - FinBERT-FLS classification completed for document 656e4f22c29059a0c7a00fa7. Label: Not FLS, Score: 0.9489299058914185
2023-12-05 23:53:54,518 - INFO - FinBERT-FLS classification completed for document 656e4f4ec29059a0c7a00fae. Label: Not FLS, Score: 0.9724143147468567
2023-12-05 23:53:54,755 - INFO - FinBERT-FLS classification completed for document 656e4f4ec29059a0c7a00faf. Label: Specific FLS, Score: 0.5110040307044983
2023-12-05 23:53:54,960 - INFO - FinBERT-FLS classification completed for document 656e4f4fc29059a0c7a00fb0. Label: Not FLS, Score: 0.5979871153831482
2023-12-05 23:53:55,910 - INFO - FinBERT-FLS classification completed for document 656e4f4fc29059a0c7a00fb1. Label: Not FLS, Score: 0.964322566986084
2023-12-05 23:53:56,661 - INFO - FinBERT-FLS classification completed for document 656e4f4fc29059a0c7a00fb2. Label: Not FLS, Score: 0.9771111607551575
2023-12-05 23:53:57,191 - INFO - FinBERT-FLS classification completed for document 656e4f89c29059a0c7a00fb9. Label: Not FLS, Score: 0.9793832898139954
2023-12-05 23:53:57,560 - INFO - FinBERT-FLS classification completed for document 656e4f89c29059a0c7a00fba. Label: Not FLS, Score: 0.9779286980628967
2023-12-05 23:53:58,117 - INFO - FinBERT-FLS classification completed for document 656e4f8ac29059a0c7a00fbb. Label: Not FLS, Score: 0.9777446389198303
2023-12-05 23:53:58,788 - INFO - FinBERT-FLS classification completed for document 656e4f8ac29059a0c7a00fbc. Label: Not FLS, Score: 0.9788243770599365
2023-12-05 23:53:59,110 - INFO - FinBERT-FLS classification completed for document 656e4fcec29059a0c7a00fc3. Label: Not FLS, Score: 0.97913658618927
2023-12-05 23:53:59,711 - INFO - FinBERT-FLS classification completed for document 656e4fcec29059a0c7a00fc4. Label: Not FLS, Score: 0.9816360473632812
2023-12-05 23:54:00,038 - INFO - FinBERT-FLS classification completed for document 656e4fcec29059a0c7a00fc5. Label: Not FLS, Score: 0.9851353764533997
2023-12-05 23:54:00,454 - INFO - FinBERT-FLS classification completed for document 656e4fcfc29059a0c7a00fc6. Label: Specific FLS, Score: 0.5014594793319702
2023-12-05 23:54:00,779 - INFO - FinBERT-FLS classification completed for document 656e4ff6c29059a0c7a00fcd. Label: Not FLS, Score: 0.9822156429290771
2023-12-05 23:54:01,229 - INFO - FinBERT-FLS classification completed for document 656e4ff6c29059a0c7a00fce. Label: Not FLS, Score: 0.9710499048233032
2023-12-05 23:54:01,720 - INFO - FinBERT-FLS classification completed for document 656e4ff6c29059a0c7a00fcf. Label: Not FLS, Score: 0.9799622297286987
2023-12-05 23:54:02,085 - INFO - FinBERT-FLS classification completed for document 656e4ff6c29059a0c7a00fd0. Label: Not FLS, Score: 0.9786587953567505
2023-12-05 23:54:02,506 - INFO - FinBERT-FLS classification completed for document 656e4ff7c29059a0c7a00fd1. Label: Not FLS, Score: 0.933830201625824
2023-12-05 23:54:02,795 - INFO - FinBERT-FLS classification completed for document 656e502bc29059a0c7a00fd8. Label: Not FLS, Score: 0.7563514113426208
2023-12-05 23:54:03,191 - INFO - FinBERT-FLS classification completed for document 656e502bc29059a0c7a00fd9. Label: Not FLS, Score: 0.9808576107025146
2023-12-05 23:54:03,478 - INFO - FinBERT-FLS classification completed for document 656e502bc29059a0c7a00fda. Label: Not FLS, Score: 0.9719367027282715
2023-12-05 23:54:03,874 - INFO - FinBERT-FLS classification completed for document 656e502bc29059a0c7a00fdb. Label: Not FLS, Score: 0.9753770232200623
2023-12-05 23:54:04,494 - INFO - FinBERT-FLS classification completed for document 656e502cc29059a0c7a00fdc. Label: Not FLS, Score: 0.9843000769615173
2023-12-05 23:54:04,779 - INFO - FinBERT-FLS classification completed for document 656e5063c29059a0c7a00fe3. Label: Not FLS, Score: 0.9678301811218262
2023-12-05 23:54:05,057 - INFO - FinBERT-FLS classification completed for document 656e5063c29059a0c7a00fe4. Label: Not FLS, Score: 0.9608452916145325
2023-12-05 23:54:05,709 - INFO - FinBERT-FLS classification completed for document 656e50a2c29059a0c7a00feb. Label: Not FLS, Score: 0.9736549258232117
2023-12-05 23:54:06,072 - INFO - FinBERT-FLS classification completed for document 656e50a2c29059a0c7a00fec. Label: Not FLS, Score: 0.4238080084323883
2023-12-05 23:54:06,569 - INFO - FinBERT-FLS classification completed for document 656e50a2c29059a0c7a00fed. Label: Not FLS, Score: 0.800063967704773
2023-12-05 23:54:07,684 - INFO - FinBERT-FLS classification completed for document 656e50a3c29059a0c7a00fee. Label: Not FLS, Score: 0.9334773421287537
2023-12-05 23:54:08,070 - INFO - FinBERT-FLS classification completed for document 656e50a3c29059a0c7a00fef. Label: Not FLS, Score: 0.9735549688339233
2023-12-05 23:54:08,523 - INFO - FinBERT-FLS classification completed for document 656e50d4c29059a0c7a00ff6. Label: Not FLS, Score: 0.9572810530662537
2023-12-05 23:54:09,055 - INFO - FinBERT-FLS classification completed for document 656e50d4c29059a0c7a00ff7. Label: Not FLS, Score: 0.9795616269111633
2023-12-05 23:54:09,371 - INFO - FinBERT-FLS classification completed for document 656e50d4c29059a0c7a00ff8. Label: Specific FLS, Score: 0.5524766445159912
2023-12-05 23:54:09,761 - INFO - FinBERT-FLS classification completed for document 656e50d5c29059a0c7a00ff9. Label: Not FLS, Score: 0.9166997075080872
2023-12-05 23:54:10,219 - INFO - FinBERT-FLS classification completed for document 656e5105c29059a0c7a01000. Label: Not FLS, Score: 0.9582335352897644
2023-12-05 23:54:10,515 - INFO - FinBERT-FLS classification completed for document 656e5105c29059a0c7a01001. Label: Not FLS, Score: 0.49514102935791016
2023-12-05 23:54:10,859 - INFO - FinBERT-FLS classification completed for document 656e5105c29059a0c7a01002. Label: Not FLS, Score: 0.9776841402053833
2023-12-05 23:54:11,370 - INFO - FinBERT-FLS classification completed for document 656e5133c29059a0c7a01009. Label: Not FLS, Score: 0.9853107929229736
2023-12-05 23:54:11,657 - INFO - FinBERT-FLS classification completed for document 656e5133c29059a0c7a0100a. Label: Not FLS, Score: 0.5019025802612305
2023-12-05 23:54:11,920 - INFO - FinBERT-FLS classification completed for document 656e5134c29059a0c7a0100b. Label: Not FLS, Score: 0.9801682233810425
2023-12-05 23:54:12,491 - INFO - FinBERT-FLS classification completed for document 656e5134c29059a0c7a0100c. Label: Not FLS, Score: 0.9817729592323303
2023-12-05 23:54:12,653 - INFO - FinBERT-FLS classification completed for document 656e5164c29059a0c7a01013. Label: Not FLS, Score: 0.9735549688339233
2023-12-05 23:54:12,997 - INFO - FinBERT-FLS classification completed for document 656e5164c29059a0c7a01014. Label: Not FLS, Score: 0.9710294604301453
2023-12-05 23:54:13,653 - INFO - FinBERT-FLS classification completed for document 656e5164c29059a0c7a01015. Label: Not FLS, Score: 0.9765053987503052
2023-12-05 23:54:13,953 - INFO - FinBERT-FLS classification completed for document 656e5164c29059a0c7a01016. Label: Specific FLS, Score: 0.7910187244415283
2023-12-05 23:54:14,260 - INFO - FinBERT-FLS classification completed for document 656e5165c29059a0c7a01017. Label: Not FLS, Score: 0.9616581201553345
2023-12-05 23:54:14,761 - INFO - FinBERT-FLS classification completed for document 656e519dc29059a0c7a0101e. Label: Not FLS, Score: 0.98261559009552
2023-12-05 23:54:15,139 - INFO - FinBERT-FLS classification completed for document 656e519dc29059a0c7a0101f. Label: Not FLS, Score: 0.9815083146095276
2023-12-05 23:54:15,743 - INFO - FinBERT-FLS classification completed for document 656e519dc29059a0c7a01020. Label: Not FLS, Score: 0.6906599998474121
2023-12-05 23:54:16,202 - INFO - FinBERT-FLS classification completed for document 656e519ec29059a0c7a01021. Label: Not FLS, Score: 0.8706598281860352
2023-12-05 23:54:16,723 - INFO - FinBERT-FLS classification completed for document 656e51d2c29059a0c7a01028. Label: Not FLS, Score: 0.868958055973053
2023-12-05 23:54:17,598 - INFO - FinBERT-FLS classification completed for document 656e51d2c29059a0c7a01029. Label: Not FLS, Score: 0.9723648428916931
2023-12-05 23:54:17,799 - INFO - FinBERT-FLS classification completed for document 656e51d2c29059a0c7a0102a. Label: Specific FLS, Score: 0.8400673866271973
2023-12-05 23:54:18,021 - INFO - FinBERT-FLS classification completed for document 656e51d3c29059a0c7a0102b. Label: Not FLS, Score: 0.9741306304931641
2023-12-05 23:54:18,476 - INFO - FinBERT-FLS classification completed for document 656e51f3c29059a0c7a01032. Label: Not FLS, Score: 0.843476414680481
2023-12-05 23:54:18,711 - INFO - FinBERT-FLS classification completed for document 656e51f3c29059a0c7a01033. Label: Not FLS, Score: 0.9888578653335571
2023-12-05 23:54:19,168 - INFO - FinBERT-FLS classification completed for document 656e51f3c29059a0c7a01034. Label: Not FLS, Score: 0.9779359102249146
2023-12-05 23:54:19,586 - INFO - FinBERT-FLS classification completed for document 656e51f4c29059a0c7a01035. Label: Not FLS, Score: 0.971619725227356
2023-12-05 23:54:19,938 - INFO - FinBERT-FLS classification completed for document 656e5214c29059a0c7a0103c. Label: Specific FLS, Score: 0.6927359700202942
2023-12-05 23:54:20,539 - INFO - FinBERT-FLS classification completed for document 656e5214c29059a0c7a0103d. Label: Non-specific FLS, Score: 0.5367224812507629
2023-12-05 23:54:20,791 - INFO - FinBERT-FLS classification completed for document 656e5233c29059a0c7a01044. Label: Not FLS, Score: 0.9676824808120728
2023-12-05 23:54:20,869 - ERROR - Error during FinBERT-FLS classification: The size of tensor a (907) must match the size of tensor b (512) at non-singleton dimension 1
2023-12-05 23:56:38,328 - INFO - === Script execution START (FLS Classification) at: 2023-12-05 23:56:38.328653 ===
2023-12-05 23:56:44,186 - INFO - FinBERT-FLS classification completed for document 656e45db2f568a5a60d879f7. Label: Not FLS, Score: 0.9775534272193909
2023-12-05 23:56:44,392 - INFO - FinBERT-FLS classification completed for document 656e45db2f568a5a60d879f8. Label: Not FLS, Score: 0.9812827110290527
2023-12-05 23:56:44,655 - INFO - FinBERT-FLS classification completed for document 656e45db2f568a5a60d879f9. Label: Not FLS, Score: 0.957536518573761
2023-12-05 23:56:44,906 - INFO - FinBERT-FLS classification completed for document 656e45f82f568a5a60d879fe. Label: Not FLS, Score: 0.9780834317207336
2023-12-05 23:56:45,244 - INFO - FinBERT-FLS classification completed for document 656e45f82f568a5a60d879ff. Label: Not FLS, Score: 0.9764144420623779
2023-12-05 23:56:45,610 - INFO - FinBERT-FLS classification completed for document 656e45f92f568a5a60d87a00. Label: Not FLS, Score: 0.6717493534088135
2023-12-05 23:56:45,929 - INFO - FinBERT-FLS classification completed for document 656e46122f568a5a60d87a05. Label: Not FLS, Score: 0.9748727083206177
2023-12-05 23:56:46,552 - INFO - FinBERT-FLS classification completed for document 656e46122f568a5a60d87a06. Label: Not FLS, Score: 0.9705913066864014
2023-12-05 23:56:47,029 - INFO - FinBERT-FLS classification completed for document 656e46132f568a5a60d87a07. Label: Not FLS, Score: 0.9685935378074646
2023-12-05 23:56:47,475 - INFO - FinBERT-FLS classification completed for document 656e46282f568a5a60d87a0c. Label: Specific FLS, Score: 0.7632604837417603
2023-12-05 23:56:47,768 - INFO - FinBERT-FLS classification completed for document 656e46282f568a5a60d87a0d. Label: Not FLS, Score: 0.9585370421409607
2023-12-05 23:56:48,011 - INFO - FinBERT-FLS classification completed for document 656e463f2f568a5a60d87a12. Label: Not FLS, Score: 0.9254850745201111
2023-12-05 23:56:48,643 - INFO - FinBERT-FLS classification completed for document 656e463f2f568a5a60d87a13. Label: Not FLS, Score: 0.9553331136703491
2023-12-05 23:56:48,970 - INFO - FinBERT-FLS classification completed for document 656e464f2f568a5a60d87a18. Label: Not FLS, Score: 0.968086838722229
